,Airport_From,Airport_To
4109,BUNDABERG,ESPERANCE
4110,BUNDABERG,FLINDERS ISLAND
4111,BUNDABERG,GOVE
4112,BUNDABERG,LONGREACH
4113,BUNDABERG,COOKTOWN
4114,BUNDABERG,GERALDTON
4115,BUNDABERG,MANINGRIDA
4116,BUNDABERG,WEIPA
4117,BUNDABERG,WOLLONGONG
4118,BUNDABERG,LORD HOWE ISLAND
4119,BUNDABERG,CEDUNA
4120,BUNDABERG,CHARLEVILLE
4121,BUNDABERG,MOREE
4122,BUNDABERG,LEARMONTH
4123,BUNDABERG,CARNARVON
4124,BUNDABERG,KOWANYAMA
4125,BUNDABERG,GROOTE EYLANDT
4126,BUNDABERG,CLONCURRY
4127,BUNDABERG,EDWARD RIVER
4128,BUNDABERG,BAMAGA
4129,BUNDABERG,MORNINGTON ISLAND
4130,BUNDABERG,AURUKUN
4131,BUNDABERG,LOCKHART RIVER
4132,BUNDABERG,MCARTHUR RIVER
4133,BUNDABERG,NORFOLK ISLAND
4134,BUNDABERG,CHRISTMAS ISLAND
4135,BUNDABERG,COCOS ISLAND
4136,BROKEN HILL,SYDNEY
4137,BROKEN HILL,MELBOURNE
4138,BROKEN HILL,BRISBANE
4139,BROKEN HILL,ADELAIDE
4140,BROKEN HILL,PERTH
4141,BROKEN HILL,CAIRNS
4142,BROKEN HILL,CANBERRA
4143,BROKEN HILL,GOLD COAST
4144,BROKEN HILL,TOWNSVILLE
4145,BROKEN HILL,DARWIN
4146,BROKEN HILL,HOBART
4147,BROKEN HILL,LAUNCESTON
4148,BROKEN HILL,NEWCASTLE
4149,BROKEN HILL,MACKAY
4150,BROKEN HILL,ROCKHAMPTON
4151,BROKEN HILL,SUNSHINE COAST
4152,BROKEN HILL,DUBBO
4153,BROKEN HILL,ALBURY
4154,BROKEN HILL,PORT LINCOLN
4155,BROKEN HILL,WAGGA WAGGA
4156,BROKEN HILL,ALICE SPRINGS
4157,BROKEN HILL,MILDURA
4158,BROKEN HILL,THURSDAY ISLAND
4159,BROKEN HILL,KARRATHA
4160,BROKEN HILL,COFFS HARBOUR
4161,BROKEN HILL,KING ISLAND
4162,BROKEN HILL,PALM ISLAND
4163,BROKEN HILL,BROOME
4164,BROKEN HILL,ARMIDALE
4165,BROKEN HILL,TAMWORTH
4166,BROKEN HILL,MOUNT ISA
4167,BROKEN HILL,GLADSTONE
4168,BROKEN HILL,GRIFFITH
4169,BROKEN HILL,ESSENDON FIELDS
4170,BROKEN HILL,EMERALD
4171,BROKEN HILL,PORT HEDLAND
4172,BROKEN HILL,HAMILTON ISLAND
4173,BROKEN HILL,PORT MACQUARIE
4174,BROKEN HILL,BALLINA
4175,BROKEN HILL,NEWMAN
4176,BROKEN HILL,WHYALLA
4177,BROKEN HILL,AYERS ROCK
4178,BROKEN HILL,BURNIE
4179,BROKEN HILL,KALGOORLIE
4180,BROKEN HILL,ORANGE
4181,BROKEN HILL,MOUNT GAMBIER
4182,BROKEN HILL,BUNDABERG
4183,BROKEN HILL,MERIMBULA
4184,BROKEN HILL,TOOWOOMBA WELLCAMP
4185,BROKEN HILL,HERVEY BAY
4186,BROKEN HILL,PROSERPINE
4187,BROKEN HILL,DEVONPORT
4188,BROKEN HILL,BATHURST ISLAND
4189,BROKEN HILL,MORANBAH
4190,BROKEN HILL,PARABURDOO
4191,BROKEN HILL,ALBANY
4192,BROKEN HILL,KINGSCOTE
4193,BROKEN HILL,ROMA
4194,BROKEN HILL,PARKES
4195,BROKEN HILL,KUNUNURRA
4196,BROKEN HILL,OLYMPIC DAM
4197,BROKEN HILL,ESPERANCE
4198,BROKEN HILL,FLINDERS ISLAND
4199,BROKEN HILL,GOVE
4200,BROKEN HILL,LONGREACH
4201,BROKEN HILL,COOKTOWN
4202,BROKEN HILL,GERALDTON
4203,BROKEN HILL,MANINGRIDA
4204,BROKEN HILL,WEIPA
4205,BROKEN HILL,WOLLONGONG
4206,BROKEN HILL,LORD HOWE ISLAND
4207,BROKEN HILL,CEDUNA
4208,BROKEN HILL,CHARLEVILLE
4209,BROKEN HILL,MOREE
4210,BROKEN HILL,LEARMONTH
4211,BROKEN HILL,CARNARVON
4212,BROKEN HILL,KOWANYAMA
4213,BROKEN HILL,GROOTE EYLANDT
4214,BROKEN HILL,CLONCURRY
4215,BROKEN HILL,EDWARD RIVER
4216,BROKEN HILL,BAMAGA
4217,BROKEN HILL,MORNINGTON ISLAND
4218,BROKEN HILL,AURUKUN
4219,BROKEN HILL,LOCKHART RIVER
4220,BROKEN HILL,MCARTHUR RIVER
4221,BROKEN HILL,NORFOLK ISLAND
4222,BROKEN HILL,CHRISTMAS ISLAND
4223,BROKEN HILL,COCOS ISLAND
4224,MERIMBULA,SYDNEY
4225,MERIMBULA,MELBOURNE
4226,MERIMBULA,BRISBANE
4227,MERIMBULA,ADELAIDE
4228,MERIMBULA,PERTH
4229,MERIMBULA,CAIRNS
4230,MERIMBULA,CANBERRA
4231,MERIMBULA,GOLD COAST
4232,MERIMBULA,TOWNSVILLE
4233,MERIMBULA,DARWIN
4234,MERIMBULA,HOBART
4235,MERIMBULA,LAUNCESTON
4236,MERIMBULA,NEWCASTLE
4237,MERIMBULA,MACKAY
4238,MERIMBULA,ROCKHAMPTON
4239,MERIMBULA,SUNSHINE COAST
4240,MERIMBULA,DUBBO
4241,MERIMBULA,ALBURY
4242,MERIMBULA,PORT LINCOLN
4243,MERIMBULA,WAGGA WAGGA
4244,MERIMBULA,ALICE SPRINGS
4245,MERIMBULA,MILDURA
4246,MERIMBULA,THURSDAY ISLAND
4247,MERIMBULA,KARRATHA
4248,MERIMBULA,COFFS HARBOUR
4249,MERIMBULA,KING ISLAND
4250,MERIMBULA,PALM ISLAND
4251,MERIMBULA,BROOME
4252,MERIMBULA,ARMIDALE
4253,MERIMBULA,TAMWORTH
4254,MERIMBULA,MOUNT ISA
4255,MERIMBULA,GLADSTONE
4256,MERIMBULA,GRIFFITH
4257,MERIMBULA,ESSENDON FIELDS
4258,MERIMBULA,EMERALD
4259,MERIMBULA,PORT HEDLAND
4260,MERIMBULA,HAMILTON ISLAND
4261,MERIMBULA,PORT MACQUARIE
4262,MERIMBULA,BALLINA
4263,MERIMBULA,NEWMAN
4264,MERIMBULA,WHYALLA
4265,MERIMBULA,AYERS ROCK
4266,MERIMBULA,BURNIE
4267,MERIMBULA,KALGOORLIE
4268,MERIMBULA,ORANGE
4269,MERIMBULA,MOUNT GAMBIER
4270,MERIMBULA,BUNDABERG
4271,MERIMBULA,BROKEN HILL
4272,MERIMBULA,TOOWOOMBA WELLCAMP
4273,MERIMBULA,HERVEY BAY
4274,MERIMBULA,PROSERPINE
4275,MERIMBULA,DEVONPORT
4276,MERIMBULA,BATHURST ISLAND
4277,MERIMBULA,MORANBAH
4278,MERIMBULA,PARABURDOO
4279,MERIMBULA,ALBANY
4280,MERIMBULA,KINGSCOTE
4281,MERIMBULA,ROMA
4282,MERIMBULA,PARKES
4283,MERIMBULA,KUNUNURRA
4284,MERIMBULA,OLYMPIC DAM
4285,MERIMBULA,ESPERANCE
4286,MERIMBULA,FLINDERS ISLAND
4287,MERIMBULA,GOVE
4288,MERIMBULA,LONGREACH
4289,MERIMBULA,COOKTOWN
4290,MERIMBULA,GERALDTON
4291,MERIMBULA,MANINGRIDA
4292,MERIMBULA,WEIPA
4293,MERIMBULA,WOLLONGONG
4294,MERIMBULA,LORD HOWE ISLAND
4295,MERIMBULA,CEDUNA
4296,MERIMBULA,CHARLEVILLE
4297,MERIMBULA,MOREE
4298,MERIMBULA,LEARMONTH
4299,MERIMBULA,CARNARVON
4300,MERIMBULA,KOWANYAMA
4301,MERIMBULA,GROOTE EYLANDT
4302,MERIMBULA,CLONCURRY
4303,MERIMBULA,EDWARD RIVER
4304,MERIMBULA,BAMAGA
4305,MERIMBULA,MORNINGTON ISLAND
4306,MERIMBULA,AURUKUN
4307,MERIMBULA,LOCKHART RIVER
4308,MERIMBULA,MCARTHUR RIVER
4309,MERIMBULA,NORFOLK ISLAND
4310,MERIMBULA,CHRISTMAS ISLAND
4311,MERIMBULA,COCOS ISLAND
4312,TOOWOOMBA WELLCAMP,SYDNEY
4313,TOOWOOMBA WELLCAMP,MELBOURNE
4314,TOOWOOMBA WELLCAMP,BRISBANE
4315,TOOWOOMBA WELLCAMP,ADELAIDE
4316,TOOWOOMBA WELLCAMP,PERTH
4317,TOOWOOMBA WELLCAMP,CAIRNS
4318,TOOWOOMBA WELLCAMP,CANBERRA
4319,TOOWOOMBA WELLCAMP,GOLD COAST
4320,TOOWOOMBA WELLCAMP,TOWNSVILLE
4321,TOOWOOMBA WELLCAMP,DARWIN
4322,TOOWOOMBA WELLCAMP,HOBART
4323,TOOWOOMBA WELLCAMP,LAUNCESTON
4324,TOOWOOMBA WELLCAMP,NEWCASTLE
4325,TOOWOOMBA WELLCAMP,MACKAY
4326,TOOWOOMBA WELLCAMP,ROCKHAMPTON
4327,TOOWOOMBA WELLCAMP,SUNSHINE COAST
4328,TOOWOOMBA WELLCAMP,DUBBO
4329,TOOWOOMBA WELLCAMP,ALBURY
4330,TOOWOOMBA WELLCAMP,PORT LINCOLN
4331,TOOWOOMBA WELLCAMP,WAGGA WAGGA
4332,TOOWOOMBA WELLCAMP,ALICE SPRINGS
4333,TOOWOOMBA WELLCAMP,MILDURA
4334,TOOWOOMBA WELLCAMP,THURSDAY ISLAND
4335,TOOWOOMBA WELLCAMP,KARRATHA
4336,TOOWOOMBA WELLCAMP,COFFS HARBOUR
4337,TOOWOOMBA WELLCAMP,KING ISLAND
4338,TOOWOOMBA WELLCAMP,PALM ISLAND
4339,TOOWOOMBA WELLCAMP,BROOME
4340,TOOWOOMBA WELLCAMP,ARMIDALE
4341,TOOWOOMBA WELLCAMP,TAMWORTH
4342,TOOWOOMBA WELLCAMP,MOUNT ISA
4343,TOOWOOMBA WELLCAMP,GLADSTONE
4344,TOOWOOMBA WELLCAMP,GRIFFITH
4345,TOOWOOMBA WELLCAMP,ESSENDON FIELDS
4346,TOOWOOMBA WELLCAMP,EMERALD
4347,TOOWOOMBA WELLCAMP,PORT HEDLAND
4348,TOOWOOMBA WELLCAMP,HAMILTON ISLAND
4349,TOOWOOMBA WELLCAMP,PORT MACQUARIE
4350,TOOWOOMBA WELLCAMP,BALLINA
4351,TOOWOOMBA WELLCAMP,NEWMAN
4352,TOOWOOMBA WELLCAMP,WHYALLA
4353,TOOWOOMBA WELLCAMP,AYERS ROCK
4354,TOOWOOMBA WELLCAMP,BURNIE
4355,TOOWOOMBA WELLCAMP,KALGOORLIE
4356,TOOWOOMBA WELLCAMP,ORANGE
4357,TOOWOOMBA WELLCAMP,MOUNT GAMBIER
4358,TOOWOOMBA WELLCAMP,BUNDABERG
4359,TOOWOOMBA WELLCAMP,BROKEN HILL
4360,TOOWOOMBA WELLCAMP,MERIMBULA
4361,TOOWOOMBA WELLCAMP,HERVEY BAY
4362,TOOWOOMBA WELLCAMP,PROSERPINE
4363,TOOWOOMBA WELLCAMP,DEVONPORT
4364,TOOWOOMBA WELLCAMP,BATHURST ISLAND
4365,TOOWOOMBA WELLCAMP,MORANBAH
4366,TOOWOOMBA WELLCAMP,PARABURDOO
4367,TOOWOOMBA WELLCAMP,ALBANY
4368,TOOWOOMBA WELLCAMP,KINGSCOTE
4369,TOOWOOMBA WELLCAMP,ROMA
4370,TOOWOOMBA WELLCAMP,PARKES
4371,TOOWOOMBA WELLCAMP,KUNUNURRA
4372,TOOWOOMBA WELLCAMP,OLYMPIC DAM
4373,TOOWOOMBA WELLCAMP,ESPERANCE
4374,TOOWOOMBA WELLCAMP,FLINDERS ISLAND
4375,TOOWOOMBA WELLCAMP,GOVE
4376,TOOWOOMBA WELLCAMP,LONGREACH
4377,TOOWOOMBA WELLCAMP,COOKTOWN
4378,TOOWOOMBA WELLCAMP,GERALDTON
4379,TOOWOOMBA WELLCAMP,MANINGRIDA
4380,TOOWOOMBA WELLCAMP,WEIPA
4381,TOOWOOMBA WELLCAMP,WOLLONGONG
4382,TOOWOOMBA WELLCAMP,LORD HOWE ISLAND
4383,TOOWOOMBA WELLCAMP,CEDUNA
4384,TOOWOOMBA WELLCAMP,CHARLEVILLE
4385,TOOWOOMBA WELLCAMP,MOREE
4386,TOOWOOMBA WELLCAMP,LEARMONTH
4387,TOOWOOMBA WELLCAMP,CARNARVON
4388,TOOWOOMBA WELLCAMP,KOWANYAMA
4389,TOOWOOMBA WELLCAMP,GROOTE EYLANDT
4390,TOOWOOMBA WELLCAMP,CLONCURRY
4391,TOOWOOMBA WELLCAMP,EDWARD RIVER
4392,TOOWOOMBA WELLCAMP,BAMAGA
4393,TOOWOOMBA WELLCAMP,MORNINGTON ISLAND
4394,TOOWOOMBA WELLCAMP,AURUKUN
4395,TOOWOOMBA WELLCAMP,LOCKHART RIVER
4396,TOOWOOMBA WELLCAMP,MCARTHUR RIVER
4397,TOOWOOMBA WELLCAMP,NORFOLK ISLAND
4398,TOOWOOMBA WELLCAMP,CHRISTMAS ISLAND
4399,TOOWOOMBA WELLCAMP,COCOS ISLAND
4400,HERVEY BAY,SYDNEY
4401,HERVEY BAY,MELBOURNE
4402,HERVEY BAY,BRISBANE
4403,HERVEY BAY,ADELAIDE
4404,HERVEY BAY,PERTH
4405,HERVEY BAY,CAIRNS
4406,HERVEY BAY,CANBERRA
4407,HERVEY BAY,GOLD COAST
4408,HERVEY BAY,TOWNSVILLE
4409,HERVEY BAY,DARWIN
4410,HERVEY BAY,HOBART
4411,HERVEY BAY,LAUNCESTON
4412,HERVEY BAY,NEWCASTLE
4413,HERVEY BAY,MACKAY
4414,HERVEY BAY,ROCKHAMPTON
4415,HERVEY BAY,SUNSHINE COAST
4416,HERVEY BAY,DUBBO
4417,HERVEY BAY,ALBURY
4418,HERVEY BAY,PORT LINCOLN
4419,HERVEY BAY,WAGGA WAGGA
4420,HERVEY BAY,ALICE SPRINGS
4421,HERVEY BAY,MILDURA
4422,HERVEY BAY,THURSDAY ISLAND
4423,HERVEY BAY,KARRATHA
4424,HERVEY BAY,COFFS HARBOUR
4425,HERVEY BAY,KING ISLAND
4426,HERVEY BAY,PALM ISLAND
4427,HERVEY BAY,BROOME
4428,HERVEY BAY,ARMIDALE
4429,HERVEY BAY,TAMWORTH
4430,HERVEY BAY,MOUNT ISA
4431,HERVEY BAY,GLADSTONE
4432,HERVEY BAY,GRIFFITH
4433,HERVEY BAY,ESSENDON FIELDS
4434,HERVEY BAY,EMERALD
4435,HERVEY BAY,PORT HEDLAND
4436,HERVEY BAY,HAMILTON ISLAND
4437,HERVEY BAY,PORT MACQUARIE
4438,HERVEY BAY,BALLINA
4439,HERVEY BAY,NEWMAN
4440,HERVEY BAY,WHYALLA
4441,HERVEY BAY,AYERS ROCK
4442,HERVEY BAY,BURNIE
4443,HERVEY BAY,KALGOORLIE
4444,HERVEY BAY,ORANGE
4445,HERVEY BAY,MOUNT GAMBIER
4446,HERVEY BAY,BUNDABERG
4447,HERVEY BAY,BROKEN HILL
4448,HERVEY BAY,MERIMBULA
4449,HERVEY BAY,TOOWOOMBA WELLCAMP
4450,HERVEY BAY,PROSERPINE
4451,HERVEY BAY,DEVONPORT
4452,HERVEY BAY,BATHURST ISLAND
4453,HERVEY BAY,MORANBAH
4454,HERVEY BAY,PARABURDOO
4455,HERVEY BAY,ALBANY
4456,HERVEY BAY,KINGSCOTE
4457,HERVEY BAY,ROMA
4458,HERVEY BAY,PARKES
4459,HERVEY BAY,KUNUNURRA
4460,HERVEY BAY,OLYMPIC DAM
4461,HERVEY BAY,ESPERANCE
4462,HERVEY BAY,FLINDERS ISLAND
4463,HERVEY BAY,GOVE
4464,HERVEY BAY,LONGREACH
4465,HERVEY BAY,COOKTOWN
4466,HERVEY BAY,GERALDTON
4467,HERVEY BAY,MANINGRIDA
4468,HERVEY BAY,WEIPA
4469,HERVEY BAY,WOLLONGONG
4470,HERVEY BAY,LORD HOWE ISLAND
4471,HERVEY BAY,CEDUNA
4472,HERVEY BAY,CHARLEVILLE
4473,HERVEY BAY,MOREE
4474,HERVEY BAY,LEARMONTH
4475,HERVEY BAY,CARNARVON
4476,HERVEY BAY,KOWANYAMA
4477,HERVEY BAY,GROOTE EYLANDT
4478,HERVEY BAY,CLONCURRY
4479,HERVEY BAY,EDWARD RIVER
4480,HERVEY BAY,BAMAGA
4481,HERVEY BAY,MORNINGTON ISLAND
4482,HERVEY BAY,AURUKUN
4483,HERVEY BAY,LOCKHART RIVER
4484,HERVEY BAY,MCARTHUR RIVER
4485,HERVEY BAY,NORFOLK ISLAND
4486,HERVEY BAY,CHRISTMAS ISLAND
4487,HERVEY BAY,COCOS ISLAND
4488,PROSERPINE,SYDNEY
4489,PROSERPINE,MELBOURNE
4490,PROSERPINE,BRISBANE
4491,PROSERPINE,ADELAIDE
4492,PROSERPINE,PERTH
4493,PROSERPINE,CAIRNS
4494,PROSERPINE,CANBERRA
4495,PROSERPINE,GOLD COAST
4496,PROSERPINE,TOWNSVILLE
4497,PROSERPINE,DARWIN
4498,PROSERPINE,HOBART
4499,PROSERPINE,LAUNCESTON
4500,PROSERPINE,NEWCASTLE
4501,PROSERPINE,MACKAY
4502,PROSERPINE,ROCKHAMPTON
4503,PROSERPINE,SUNSHINE COAST
4504,PROSERPINE,DUBBO
4505,PROSERPINE,ALBURY
4506,PROSERPINE,PORT LINCOLN
4507,PROSERPINE,WAGGA WAGGA
4508,PROSERPINE,ALICE SPRINGS
4509,PROSERPINE,MILDURA
4510,PROSERPINE,THURSDAY ISLAND
4511,PROSERPINE,KARRATHA
4512,PROSERPINE,COFFS HARBOUR
4513,PROSERPINE,KING ISLAND
4514,PROSERPINE,PALM ISLAND
4515,PROSERPINE,BROOME
4516,PROSERPINE,ARMIDALE
4517,PROSERPINE,TAMWORTH
4518,PROSERPINE,MOUNT ISA
4519,PROSERPINE,GLADSTONE
4520,PROSERPINE,GRIFFITH
4521,PROSERPINE,ESSENDON FIELDS
4522,PROSERPINE,EMERALD
4523,PROSERPINE,PORT HEDLAND
4524,PROSERPINE,HAMILTON ISLAND
4525,PROSERPINE,PORT MACQUARIE
4526,PROSERPINE,BALLINA
4527,PROSERPINE,NEWMAN
4528,PROSERPINE,WHYALLA
4529,PROSERPINE,AYERS ROCK
4530,PROSERPINE,BURNIE
4531,PROSERPINE,KALGOORLIE
4532,PROSERPINE,ORANGE
4533,PROSERPINE,MOUNT GAMBIER
4534,PROSERPINE,BUNDABERG
4535,PROSERPINE,BROKEN HILL
4536,PROSERPINE,MERIMBULA
4537,PROSERPINE,TOOWOOMBA WELLCAMP
4538,PROSERPINE,HERVEY BAY
4539,PROSERPINE,DEVONPORT
4540,PROSERPINE,BATHURST ISLAND
4541,PROSERPINE,MORANBAH
4542,PROSERPINE,PARABURDOO
4543,PROSERPINE,ALBANY
4544,PROSERPINE,KINGSCOTE
4545,PROSERPINE,ROMA
4546,PROSERPINE,PARKES
4547,PROSERPINE,KUNUNURRA
4548,PROSERPINE,OLYMPIC DAM
4549,PROSERPINE,ESPERANCE
4550,PROSERPINE,FLINDERS ISLAND
4551,PROSERPINE,GOVE
4552,PROSERPINE,LONGREACH
4553,PROSERPINE,COOKTOWN
4554,PROSERPINE,GERALDTON
4555,PROSERPINE,MANINGRIDA
4556,PROSERPINE,WEIPA
4557,PROSERPINE,WOLLONGONG
4558,PROSERPINE,LORD HOWE ISLAND
4559,PROSERPINE,CEDUNA
4560,PROSERPINE,CHARLEVILLE
4561,PROSERPINE,MOREE
4562,PROSERPINE,LEARMONTH
4563,PROSERPINE,CARNARVON
4564,PROSERPINE,KOWANYAMA
4565,PROSERPINE,GROOTE EYLANDT
4566,PROSERPINE,CLONCURRY
4567,PROSERPINE,EDWARD RIVER
4568,PROSERPINE,BAMAGA
4569,PROSERPINE,MORNINGTON ISLAND
4570,PROSERPINE,AURUKUN
4571,PROSERPINE,LOCKHART RIVER
4572,PROSERPINE,MCARTHUR RIVER
4573,PROSERPINE,NORFOLK ISLAND
4574,PROSERPINE,CHRISTMAS ISLAND
4575,PROSERPINE,COCOS ISLAND
4576,DEVONPORT,SYDNEY
4577,DEVONPORT,MELBOURNE
4578,DEVONPORT,BRISBANE
4579,DEVONPORT,ADELAIDE
4580,DEVONPORT,PERTH
4581,DEVONPORT,CAIRNS
4582,DEVONPORT,CANBERRA
4583,DEVONPORT,GOLD COAST
4584,DEVONPORT,TOWNSVILLE
4585,DEVONPORT,DARWIN
4586,DEVONPORT,HOBART
4587,DEVONPORT,LAUNCESTON
4588,DEVONPORT,NEWCASTLE
4589,DEVONPORT,MACKAY
4590,DEVONPORT,ROCKHAMPTON
4591,DEVONPORT,SUNSHINE COAST
4592,DEVONPORT,DUBBO
4593,DEVONPORT,ALBURY
4594,DEVONPORT,PORT LINCOLN
4595,DEVONPORT,WAGGA WAGGA
4596,DEVONPORT,ALICE SPRINGS
4597,DEVONPORT,MILDURA
4598,DEVONPORT,THURSDAY ISLAND
4599,DEVONPORT,KARRATHA
4600,DEVONPORT,COFFS HARBOUR
4601,DEVONPORT,KING ISLAND
4602,DEVONPORT,PALM ISLAND
4603,DEVONPORT,BROOME
4604,DEVONPORT,ARMIDALE
4605,DEVONPORT,TAMWORTH
4606,DEVONPORT,MOUNT ISA
4607,DEVONPORT,GLADSTONE
4608,DEVONPORT,GRIFFITH
4609,DEVONPORT,ESSENDON FIELDS
4610,DEVONPORT,EMERALD
4611,DEVONPORT,PORT HEDLAND
4612,DEVONPORT,HAMILTON ISLAND
4613,DEVONPORT,PORT MACQUARIE
4614,DEVONPORT,BALLINA
4615,DEVONPORT,NEWMAN
4616,DEVONPORT,WHYALLA
4617,DEVONPORT,AYERS ROCK
4618,DEVONPORT,BURNIE
4619,DEVONPORT,KALGOORLIE
4620,DEVONPORT,ORANGE
4621,DEVONPORT,MOUNT GAMBIER
4622,DEVONPORT,BUNDABERG
4623,DEVONPORT,BROKEN HILL
4624,DEVONPORT,MERIMBULA
4625,DEVONPORT,TOOWOOMBA WELLCAMP
4626,DEVONPORT,HERVEY BAY
4627,DEVONPORT,PROSERPINE
4628,DEVONPORT,BATHURST ISLAND
4629,DEVONPORT,MORANBAH
4630,DEVONPORT,PARABURDOO
4631,DEVONPORT,ALBANY
4632,DEVONPORT,KINGSCOTE
4633,DEVONPORT,ROMA
4634,DEVONPORT,PARKES
4635,DEVONPORT,KUNUNURRA
4636,DEVONPORT,OLYMPIC DAM
4637,DEVONPORT,ESPERANCE
4638,DEVONPORT,FLINDERS ISLAND
4639,DEVONPORT,GOVE
4640,DEVONPORT,LONGREACH
4641,DEVONPORT,COOKTOWN
4642,DEVONPORT,GERALDTON
4643,DEVONPORT,MANINGRIDA
4644,DEVONPORT,WEIPA
4645,DEVONPORT,WOLLONGONG
4646,DEVONPORT,LORD HOWE ISLAND
4647,DEVONPORT,CEDUNA
4648,DEVONPORT,CHARLEVILLE
4649,DEVONPORT,MOREE
4650,DEVONPORT,LEARMONTH
4651,DEVONPORT,CARNARVON
4652,DEVONPORT,KOWANYAMA
4653,DEVONPORT,GROOTE EYLANDT
4654,DEVONPORT,CLONCURRY
4655,DEVONPORT,EDWARD RIVER
4656,DEVONPORT,BAMAGA
4657,DEVONPORT,MORNINGTON ISLAND
4658,DEVONPORT,AURUKUN
4659,DEVONPORT,LOCKHART RIVER
4660,DEVONPORT,MCARTHUR RIVER
4661,DEVONPORT,NORFOLK ISLAND
4662,DEVONPORT,CHRISTMAS ISLAND
4663,DEVONPORT,COCOS ISLAND
4664,BATHURST ISLAND,SYDNEY
4665,BATHURST ISLAND,MELBOURNE
4666,BATHURST ISLAND,BRISBANE
4667,BATHURST ISLAND,ADELAIDE
4668,BATHURST ISLAND,PERTH
4669,BATHURST ISLAND,CAIRNS
4670,BATHURST ISLAND,CANBERRA
4671,BATHURST ISLAND,GOLD COAST
4672,BATHURST ISLAND,TOWNSVILLE
4673,BATHURST ISLAND,DARWIN
4674,BATHURST ISLAND,HOBART
4675,BATHURST ISLAND,LAUNCESTON
4676,BATHURST ISLAND,NEWCASTLE
4677,BATHURST ISLAND,MACKAY
4678,BATHURST ISLAND,ROCKHAMPTON
4679,BATHURST ISLAND,SUNSHINE COAST
4680,BATHURST ISLAND,DUBBO
4681,BATHURST ISLAND,ALBURY
4682,BATHURST ISLAND,PORT LINCOLN
4683,BATHURST ISLAND,WAGGA WAGGA
4684,BATHURST ISLAND,ALICE SPRINGS
4685,BATHURST ISLAND,MILDURA
4686,BATHURST ISLAND,THURSDAY ISLAND
4687,BATHURST ISLAND,KARRATHA
4688,BATHURST ISLAND,COFFS HARBOUR
4689,BATHURST ISLAND,KING ISLAND
4690,BATHURST ISLAND,PALM ISLAND
4691,BATHURST ISLAND,BROOME
4692,BATHURST ISLAND,ARMIDALE
4693,BATHURST ISLAND,TAMWORTH
4694,BATHURST ISLAND,MOUNT ISA
4695,BATHURST ISLAND,GLADSTONE
4696,BATHURST ISLAND,GRIFFITH
4697,BATHURST ISLAND,ESSENDON FIELDS
4698,BATHURST ISLAND,EMERALD
4699,BATHURST ISLAND,PORT HEDLAND
4700,BATHURST ISLAND,HAMILTON ISLAND
4701,BATHURST ISLAND,PORT MACQUARIE
4702,BATHURST ISLAND,BALLINA
4703,BATHURST ISLAND,NEWMAN
4704,BATHURST ISLAND,WHYALLA
4705,BATHURST ISLAND,AYERS ROCK
4706,BATHURST ISLAND,BURNIE
4707,BATHURST ISLAND,KALGOORLIE
4708,BATHURST ISLAND,ORANGE
4709,BATHURST ISLAND,MOUNT GAMBIER
4710,BATHURST ISLAND,BUNDABERG
4711,BATHURST ISLAND,BROKEN HILL
4712,BATHURST ISLAND,MERIMBULA
4713,BATHURST ISLAND,TOOWOOMBA WELLCAMP
4714,BATHURST ISLAND,HERVEY BAY
4715,BATHURST ISLAND,PROSERPINE
4716,BATHURST ISLAND,DEVONPORT
4717,BATHURST ISLAND,MORANBAH
4718,BATHURST ISLAND,PARABURDOO
4719,BATHURST ISLAND,ALBANY
4720,BATHURST ISLAND,KINGSCOTE
4721,BATHURST ISLAND,ROMA
4722,BATHURST ISLAND,PARKES
4723,BATHURST ISLAND,KUNUNURRA
4724,BATHURST ISLAND,OLYMPIC DAM
4725,BATHURST ISLAND,ESPERANCE
4726,BATHURST ISLAND,FLINDERS ISLAND
4727,BATHURST ISLAND,GOVE
4728,BATHURST ISLAND,LONGREACH
4729,BATHURST ISLAND,COOKTOWN
4730,BATHURST ISLAND,GERALDTON
4731,BATHURST ISLAND,MANINGRIDA
4732,BATHURST ISLAND,WEIPA
4733,BATHURST ISLAND,WOLLONGONG
4734,BATHURST ISLAND,LORD HOWE ISLAND
4735,BATHURST ISLAND,CEDUNA
4736,BATHURST ISLAND,CHARLEVILLE
4737,BATHURST ISLAND,MOREE
4738,BATHURST ISLAND,LEARMONTH
4739,BATHURST ISLAND,CARNARVON
4740,BATHURST ISLAND,KOWANYAMA
4741,BATHURST ISLAND,GROOTE EYLANDT
4742,BATHURST ISLAND,CLONCURRY
4743,BATHURST ISLAND,EDWARD RIVER
4744,BATHURST ISLAND,BAMAGA
4745,BATHURST ISLAND,MORNINGTON ISLAND
4746,BATHURST ISLAND,AURUKUN
4747,BATHURST ISLAND,LOCKHART RIVER
4748,BATHURST ISLAND,MCARTHUR RIVER
4749,BATHURST ISLAND,NORFOLK ISLAND
4750,BATHURST ISLAND,CHRISTMAS ISLAND
4751,BATHURST ISLAND,COCOS ISLAND
4752,MORANBAH,SYDNEY
4753,MORANBAH,MELBOURNE
4754,MORANBAH,BRISBANE
4755,MORANBAH,ADELAIDE
4756,MORANBAH,PERTH
4757,MORANBAH,CAIRNS
4758,MORANBAH,CANBERRA
4759,MORANBAH,GOLD COAST
4760,MORANBAH,TOWNSVILLE
